Sample_name,Locus,Hash,nReads,rank,kingdom,phylum,class,order,family,genus,species,taxon,Sample_label,sample,tech,Run,source,EGC_ID,site_month,mc_rm
86,BF3,11bc5b4f80a0f346a1cc03a86a26dd4313bff62a,170,species,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum,Ruditapes philippinarum,WACO21-MC_C-b,MC_C,2,5,Mock Community,NA,NA,1
86,BF3,8915199be581c0c61e335c81d4f669ae34b63cd3,80,genus,Metazoa,Chordata,Actinopteri,Perciformes,Agonidae,Bathyagonus,NA,Bathyagonus,WACO21-MC_C-b,MC_C,2,5,Mock Community,NA,NA,1
86,BF3,82eb0bcdcf88b18b8378afb56623045fdc7dc74e,78,family,Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Zosteraceae,NA,NA,Zosteraceae,WACO21-MC_C-b,MC_C,2,5,Mock Community,NA,NA,1
86,BF3,eb56b3d9552d7131197ba65b85e1504ba6dff7a5,116,species,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum,Ruditapes philippinarum,WACO21-MC_C-b,MC_C,2,5,Mock Community,NA,NA,1
86,BF3,9621bbb99f812f5d985eed2a3aed85ed459fd769,22,species,Metazoa,Chordata,Actinopteri,Perciformes,Cyclopteridae,Cyclopterus,Cyclopterus lumpus,Cyclopterus lumpus,WACO21-MC_C-b,MC_C,2,5,Mock Community,NA,NA,1
86,BF3,cbd9b1e45c0bb094c2698bb9a2c137897b05503c,9,species,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Platichthys,Platichthys stellatus,Platichthys stellatus,WACO21-MC_C-b,MC_C,2,5,Mock Community,NA,NA,1
86,BF3,346fff5556d4ff4a06778e8972bcc0a70c593389,6,order,Metazoa,Chordata,Actinopteri,Perciformes,NA,NA,NA,Perciformes,WACO21-MC_C-b,MC_C,2,5,Mock Community,NA,NA,1
87,BF3,fd21a4a69e41031e050b80c96a578a2b0e1575ad,26847,species,Metazoa,Chordata,Actinopteri,NA,Embiotocidae,Cymatogaster,Cymatogaster aggregata,Cymatogaster aggregata,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,41384eb53ebdac9ad36e75109961bdacfada2509,28640,species,Metazoa,Mollusca,Gastropoda,NA,Batillariidae,Batillaria,Batillaria attramentaria,Batillaria attramentaria,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,35bcbb88b7a1827e9131054759e25603a6ef1e4b,21480,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,fdc80ae5c5d103b2e88889628d1e88288fe07089,10974,species,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Leptocottus,Leptocottus armatus,Leptocottus armatus,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,7e7ae42efc9e7b56783c47f09c146656a8e3d3fc,8790,genus,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,NA,Cottus,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,85ae8b995a1c9e5d9f4b6e265538078035f220d2,2641,species,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum,Ruditapes philippinarum,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,aee053d6803cdb5a8171495d7b79efae9b68c8f7,2386,family,Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Zosteraceae,NA,NA,Zosteraceae,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,625efb43fbfcd791c8bf7a26b11c90fa4a545c38,803,species,Metazoa,Mollusca,Gastropoda,NA,Batillariidae,Batillaria,Batillaria attramentaria,Batillaria attramentaria,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,24329888e20b63e52c9b1d5607db61741a292db9,584,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,9723040507573295908370f302b0a00c5c28f813,329,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,cb78c0621986feeaabb95bfa7e7749886ef4d946,290,species,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Leptocottus,Leptocottus armatus,Leptocottus armatus,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,504bee3b87acb1718dc9397b385a50174c656db2,301,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,c54656792b00892c72285c3e6ac7c42d32db8afa,686,species,Metazoa,Mollusca,Gastropoda,NA,Batillariidae,Batillaria,Batillaria attramentaria,Batillaria attramentaria,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,11bc5b4f80a0f346a1cc03a86a26dd4313bff62a,104,species,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum,Ruditapes philippinarum,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,8915199be581c0c61e335c81d4f669ae34b63cd3,56,genus,Metazoa,Chordata,Actinopteri,Perciformes,Agonidae,Bathyagonus,NA,Bathyagonus,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,82eb0bcdcf88b18b8378afb56623045fdc7dc74e,53,family,Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Zosteraceae,NA,NA,Zosteraceae,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,9621bbb99f812f5d985eed2a3aed85ed459fd769,15,species,Metazoa,Chordata,Actinopteri,Perciformes,Cyclopteridae,Cyclopterus,Cyclopterus lumpus,Cyclopterus lumpus,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,33226f03a52648caae55e5b0895cd39b2e9fca2e,8,species,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Parophrys,Parophrys vetulus,Parophrys vetulus,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,b8205af0227b92ba20a803cd49d6e41820e7a918,4,species,Metazoa,Chordata,Actinopteri,Perciformes,Pholidae,Pholis,Pholis gunnellus,Pholis gunnellus,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,61eb855c095a110a40be687531e528079f8b4a35,3,species,NA,NA,Phaeophyceae,Ectocarpales,Chordariaceae,Myrionema,Myrionema balticum,Myrionema balticum,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
87,BF3,f0f60333b274a70edf0707e7674ef74103e8c9f9,3,kingdom,Metazoa,NA,NA,NA,NA,NA,NA,Metazoa,WACO21-MC_C-c,MC_C,3,5,Mock Community,NA,NA,1
82,BF3,5788d9dc7676015bdad42714abfc36866ef9dde3,20347,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,fd21a4a69e41031e050b80c96a578a2b0e1575ad,23275,species,Metazoa,Chordata,Actinopteri,NA,Embiotocidae,Cymatogaster,Cymatogaster aggregata,Cymatogaster aggregata,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,41384eb53ebdac9ad36e75109961bdacfada2509,15622,species,Metazoa,Mollusca,Gastropoda,NA,Batillariidae,Batillaria,Batillaria attramentaria,Batillaria attramentaria,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,35bcbb88b7a1827e9131054759e25603a6ef1e4b,13064,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,5cc5bda34a61687ff23dd35422f3f67055889af9,20950,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,fa07c137c879896a4b3550b677aac7c27dd4f250,38785,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,fdc80ae5c5d103b2e88889628d1e88288fe07089,8714,species,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Leptocottus,Leptocottus armatus,Leptocottus armatus,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,7e7ae42efc9e7b56783c47f09c146656a8e3d3fc,5828,genus,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,NA,Cottus,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,0ab1ec29c0fb16023698a253b1a05c9bb55d6eef,532,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,5912de453e37344840868fe7776e6f84659742f2,4830,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Varunidae,Hemigrapsus,Hemigrapsus oregonensis,Hemigrapsus oregonensis,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,85ae8b995a1c9e5d9f4b6e265538078035f220d2,805,species,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum,Ruditapes philippinarum,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,aee053d6803cdb5a8171495d7b79efae9b68c8f7,417,family,Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Zosteraceae,NA,NA,Zosteraceae,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,625efb43fbfcd791c8bf7a26b11c90fa4a545c38,411,species,Metazoa,Mollusca,Gastropoda,NA,Batillariidae,Batillaria,Batillaria attramentaria,Batillaria attramentaria,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,8631c8817a3e0f66abffa477be2f44653cfe0d60,235,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,24329888e20b63e52c9b1d5607db61741a292db9,312,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,03b43dad6d40a4c17a2f64069afcc82a9a4ec886,118,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,befec3cb525983c44fa97460953a90ff584b8d47,107,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,9723040507573295908370f302b0a00c5c28f813,191,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,cb78c0621986feeaabb95bfa7e7749886ef4d946,225,species,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Leptocottus,Leptocottus armatus,Leptocottus armatus,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,2709a4d571ff42851d46d65445d311688eec7689,102,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,684810f8d05a81ac45c0f6b21180c2a1700b5b29,95,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,f1b6cbe188bc13d30320ad0d31d6b4a5b602218f,84,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,236bca3206ed3c0579926bb1ee98706ea6e8e5d4,165,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,bd4bfd82c9d2e9197acdcb72a61e091f01ea2247,61,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,11bc5b4f80a0f346a1cc03a86a26dd4313bff62a,30,species,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum,Ruditapes philippinarum,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,4ad6c700ef839622bedc3a38054b9536e8eaf552,95,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,095a1db4868c8536e38474706caa7dc687c80a88,137,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,8915199be581c0c61e335c81d4f669ae34b63cd3,12,genus,Metazoa,Chordata,Actinopteri,Perciformes,Agonidae,Bathyagonus,NA,Bathyagonus,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,5063322535c4f9af1322193a29f070001788c0f8,84,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,69db482581babf8ff2147a5227bbc75b7b812372,55,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,e77f991d4257d06ecfc262cd80db694f09d175cd,31,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,921a619530265c77845aff59fa0e09fb1ca270cb,30,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,c83c18383ae13d277c6282da9a6a7b9ef53c4e0a,18,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,8043288a8de0a1058d0b10037e7dda473e0111f3,57,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon crangon,Crangon crangon,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,1e678cd178f62517c88a2f69cdd9981b4bcb9a1d,33,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,9350764a853200e43866e583cec74382bfda6859,13,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,0f198e638797d252f6c09380f0d9b222a23bf815,16,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,46058688dff6ad0c446936715da0b6d461d66ff4,13,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,fc127fcfc249e1ae3bf9d34034d47799adeaa313,17,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon crangon,Crangon crangon,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,bd1e03e7dfbb119d2e32b9db343ee4e6ed4f0915,22,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,d976f11419a33bbbf9d13e42599458f60b8472ba,19,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,9621bbb99f812f5d985eed2a3aed85ed459fd769,6,species,Metazoa,Chordata,Actinopteri,Perciformes,Cyclopteridae,Cyclopterus,Cyclopterus lumpus,Cyclopterus lumpus,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,186b554f89da35730269f805e1bbcbc09b638a7a,16,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,ab31e5f57ed2d9b016490f5984e774717131c0c0,37,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,237f0530614c80339d744ab893dde432eba39592,25,genus,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,NA,Cottus,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,57f93ec05f3192f667645192b0cab92062bf5414,18,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,afc95c4fb5e4a9a9aec7b140b40a156ef45c4617,19,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,2fb6c3f73f50f1f0a92c54b33894c447c950edae,3,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,9702f8fe5bf5f9cd5e7b32e0a985eda541115b40,15,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,8ea144e7a95499728c47d9da06fd50e2157a609f,9,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,4040b55b0303c94db0856565c84c10b8c560ab72,18,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
82,BF3,9318cfab36d0f3790ef33017943abbace364640c,16,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-a,MC_A,1,5,Mock Community,NA,NA,1
83,BF3,5788d9dc7676015bdad42714abfc36866ef9dde3,17735,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,fd21a4a69e41031e050b80c96a578a2b0e1575ad,20079,species,Metazoa,Chordata,Actinopteri,NA,Embiotocidae,Cymatogaster,Cymatogaster aggregata,Cymatogaster aggregata,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,41384eb53ebdac9ad36e75109961bdacfada2509,14391,species,Metazoa,Mollusca,Gastropoda,NA,Batillariidae,Batillaria,Batillaria attramentaria,Batillaria attramentaria,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,35bcbb88b7a1827e9131054759e25603a6ef1e4b,12020,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,5cc5bda34a61687ff23dd35422f3f67055889af9,18662,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,fa07c137c879896a4b3550b677aac7c27dd4f250,32608,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,fdc80ae5c5d103b2e88889628d1e88288fe07089,6594,species,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Leptocottus,Leptocottus armatus,Leptocottus armatus,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,7e7ae42efc9e7b56783c47f09c146656a8e3d3fc,4708,genus,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,NA,Cottus,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,0ab1ec29c0fb16023698a253b1a05c9bb55d6eef,535,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,5912de453e37344840868fe7776e6f84659742f2,4482,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Varunidae,Hemigrapsus,Hemigrapsus oregonensis,Hemigrapsus oregonensis,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,85ae8b995a1c9e5d9f4b6e265538078035f220d2,835,species,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum,Ruditapes philippinarum,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,aee053d6803cdb5a8171495d7b79efae9b68c8f7,366,family,Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Zosteraceae,NA,NA,Zosteraceae,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,625efb43fbfcd791c8bf7a26b11c90fa4a545c38,476,species,Metazoa,Mollusca,Gastropoda,NA,Batillariidae,Batillaria,Batillaria attramentaria,Batillaria attramentaria,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,8631c8817a3e0f66abffa477be2f44653cfe0d60,207,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,24329888e20b63e52c9b1d5607db61741a292db9,360,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,03b43dad6d40a4c17a2f64069afcc82a9a4ec886,112,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,befec3cb525983c44fa97460953a90ff584b8d47,105,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,9723040507573295908370f302b0a00c5c28f813,194,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,cb78c0621986feeaabb95bfa7e7749886ef4d946,217,species,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Leptocottus,Leptocottus armatus,Leptocottus armatus,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,2709a4d571ff42851d46d65445d311688eec7689,129,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,684810f8d05a81ac45c0f6b21180c2a1700b5b29,122,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,c938feebe9c4f07d78eddcd90cb135f5edc042dd,481,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,f1b6cbe188bc13d30320ad0d31d6b4a5b602218f,67,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,236bca3206ed3c0579926bb1ee98706ea6e8e5d4,118,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,efb197d2602c22b55183b2b84a6f64c1e7d77c5e,872,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,bd4bfd82c9d2e9197acdcb72a61e091f01ea2247,69,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,11bc5b4f80a0f346a1cc03a86a26dd4313bff62a,32,species,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum,Ruditapes philippinarum,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,4ad6c700ef839622bedc3a38054b9536e8eaf552,60,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,095a1db4868c8536e38474706caa7dc687c80a88,107,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
